id,key,value,type
34140623,cycleway,track,regular
34140623,highway,cycleway,regular
34140623,lit,yes,regular
34140623,oneway,no,regular
34140623,smoothness,intermediate,regular
34140623,surface,asphalt,regular
34140623,colour,red,surface
34140623,width,3.20,regular
34140624,bridge,yes,regular
34140624,cycleway,track,regular
34140624,highway,cycleway,regular
34140624,layer,1,regular
34140624,lit,yes,regular
34140624,name,Gelderseburg,regular
34140624,old_name,Gelderschebrug,regular
34140624,oneway,no,regular
34140624,smoothness,intermediate,regular
34140624,surface,asphalt,regular
34140624,colour,red,surface
34140624,width,3.20,regular
34140765,lit,yes,regular
34140765,layer,1,regular
34140765,bridge,yes,regular
34140765,highway,unclassified,regular
34140866,bridge,yes,regular
34140866,highway,cycleway,regular
34140866,layer,1,regular
34140866,lit,yes,regular
34140866,oneway,no,regular
34140866,smoothness,intermediate,regular
34140866,surface,asphalt,regular
34140866,colour,red,surface
34140866,width,3.50,regular
34140921,access,no,regular
34140921,highway,service,regular
34140921,name,Prins Hendrikkade,regular
34140921,oneway,yes,regular
34140921,psv,yes,regular
34168909,area,yes,regular
34168909,highway,pedestrian,regular
34168909,name,Waterlooplein,regular
34203253,cycleway,opposite,regular
34203253,left,lane,cycleway
34203253,left:surface,cobblestone,cycleway
34203253,left:surface:color,grey,cycleway
34203253,left:width,1.40,cycleway
34203253,highway,secondary,regular
34203253,lit,yes,regular
34203253,name,Dam,regular
34203253,oneway,yes,regular
34203253,bicycle,no,oneway
34208074,bicycle,yes,regular
34208074,foot,yes,regular
34208074,highway,pedestrian,regular
34208074,lit,yes,regular
34208074,mofa,no,regular
34208074,moped,no,regular
34208074,name,Vondelpark,regular
34208074,smoothness,intermediate,regular
34208074,solitary,yes,regular
34208074,surface,asphalt,regular
34208074,colour,grey,surface
34208074,width,7.00,regular
34214341,lit,yes,regular
34214341,highway,unclassified,regular
34214550,foot,yes,regular
34214550,name,Nes,regular
34214550,oneway,yes,regular
34214550,bicycle,yes,regular
34214550,highway,unclassified,regular
34214550,cycleway,opposite,regular
34214550,bicycle,no,oneway
34285954,lit,yes,regular
34285954,oneway,yes,regular
34285954,highway,cycleway,regular
34285955,lit,yes,regular
34285955,oneway,yes,regular
34285955,highway,cycleway,regular
34285955,sidewalk,right,regular
34286056,name,Geldersekade,regular
34286056,layer,1,regular
34286056,oneway,yes,regular
34286056,highway,unclassified,regular
34286057,lit,yes,regular
34286057,layer,1,regular
34286057,moped,yes,regular
34286057,width,3.20,regular
34286057,bridge,yes,regular
34286057,oneway,no,regular
34286057,highway,cycleway,regular
34286057,surface,asphalt,regular
34286057,smoothness,intermediate,regular
34286057,colour,red,surface
34286058,lit,yes,regular
34286058,name,Prins Hendrikkade,regular
34286058,oneway,yes,regular
34286058,bicycle,no,regular
34286058,highway,secondary,regular
34286058,maxspeed,50,regular
34286059,name,Prins Hendrikkade,regular
34286059,layer,1,regular
34286059,bridge,yes,regular
34286059,oneway,yes,regular
34286059,bicycle,no,regular
34286059,highway,secondary,regular
34286059,maxspeed,50,regular
34286059,right,lane,busway
34286060,name,Prins Hendrikkade,regular
34286060,oneway,yes,regular
34286060,bicycle,no,regular
34286060,highway,secondary,regular
34286060,maxspeed,50,regular
34286060,right,lane,busway
34286062,highway,cycleway,regular
34286062,lit,yes,regular
34286062,moped,yes,regular
34286062,oneway,no,regular
34286062,smoothness,intermediate,regular
34286062,surface,asphalt,regular
34286062,colour,red,surface
34286062,width,3.20,regular
34629791,name,Plantage Doklaan,regular
34629791,highway,unclassified,regular
34954839,name,Prins en Keizer,regular
34954839,layer,1,regular
34954839,source,BAG,regular
34954839,bag,363100012165685,ref
34954839,building,yes,regular
34954839,old_name,Duintjer CS,regular
34954839,city,Amsterdam,addr
34954839,start_date,1973,regular
34954839,street,Vijzelstraat,addr
34954839,date,2014-02-11,source
34954839,country,NL,addr
34954839,postcode,1017 HL,addr
34954839,housenumber,66-80,addr
34955694,lit,yes,regular
34955694,name,Kerkstraat,regular
34955694,layer,-1,regular
34955694,oneway,yes,regular
34955694,tunnel,building_passage,regular
34955694,highway,unclassified,regular
34955694,cycleway,opposite,regular
34955696,access,private,regular
34955696,leisure,garden,regular
34955853,amenity,parking,regular
34955854,amenity,parking,regular
35048037,fee,yes,regular
35048037,name,Klimmuur Centraal,regular
35048037,sport,climbing,regular
35048037,indoor,yes,regular
35048037,source,BAG,regular
35048037,leisure,sports_centre,regular
35048037,bag,363100012170819,ref
35048037,website,http://www.deklimmuur.nl/vestigingen/amsterdam-centraal/,regular
35048037,alt_name,Klimmuur Amsterdam,regular
35048037,building,yes,regular
35048037,start_date,2005,regular
35048037,date,2014-03-24,source
35048037,sport,yes,climbing
35048037,boulder,yes,climbing
35213406,layer,1,regular
35213406,usage,main,regular
35213406,bridge,yes,regular
35213406,railway,rail,regular
35213406,voltage,1500,regular
35213406,maxspeed,130,regular
35213406,frequency,0,regular
35213406,electrified,contact_line,regular
35213407,gauge,1435,regular
35213407,layer,1,regular
35213407,usage,main,regular
35213407,bridge,yes,regular
35213407,railway,rail,regular
35213407,voltage,1500,regular
35213407,maxspeed,130,regular
35213407,frequency,0,regular
35213407,electrified,contact_line,regular
35213408,gauge,1435,regular
35213408,layer,1,regular
35213408,usage,main,regular
35213408,bridge,yes,regular
35213408,railway,rail,regular
35213408,voltage,1500,regular
35213408,maxspeed,130,regular
35213408,frequency,0,regular
35213408,electrified,contact_line,regular
35213409,gauge,1435,regular
35213409,layer,1,regular
35213409,usage,main,regular
35213409,bridge,yes,regular
35213409,railway,rail,regular
35213409,voltage,1500,regular
35213409,maxspeed,130,regular
35213409,frequency,0,regular
35213409,electrified,contact_line,regular
35213410,gauge,1435,regular
35213410,layer,1,regular
35213410,usage,main,regular
35213410,bridge,yes,regular
35213410,railway,rail,regular
35213410,voltage,1500,regular
35213410,maxspeed,130,regular
35213410,frequency,0,regular
35213410,electrified,contact_line,regular
35213411,gauge,1435,regular
35213411,layer,1,regular
35213411,usage,main,regular
35213411,bridge,yes,regular
35213411,railway,rail,regular
35213411,voltage,1500,regular
35213411,maxspeed,130,regular
35213411,frequency,0,regular
35213411,electrified,contact_line,regular
35213412,gauge,1435,regular
35213412,layer,1,regular
35213412,usage,main,regular
35213412,bridge,yes,regular
35213412,railway,rail,regular
35213412,voltage,1500,regular
35213412,maxspeed,130,regular
35213412,frequency,0,regular
35213412,electrified,contact_line,regular
35213413,gauge,1435,regular
35213413,layer,1,regular
35213413,usage,main,regular
35213413,bridge,yes,regular
35213413,railway,rail,regular
35213413,voltage,1500,regular
35213413,maxspeed,130,regular
35213413,frequency,0,regular
35213413,electrified,contact_line,regular
35213414,gauge,1435,regular
35213414,layer,1,regular
35213414,bridge,yes,regular
35213414,railway,rail,regular
35213414,service,crossover,regular
35213414,voltage,1500,regular
35213414,frequency,0,regular
35213414,electrified,contact_line,regular
35213415,layer,1,regular
35213415,bridge,yes,regular
35213415,railway,rail,regular
35213415,voltage,1500,regular
35213415,frequency,0,regular
35213415,electrified,contact_line,regular
35213416,railway,rail,regular
35213416,service,spur,regular
35213416,voltage,1500,regular
35213416,frequency,0,regular
35213416,electrified,contact_line,regular
35213419,gauge,1435,regular
35213419,usage,main,regular
35213419,railway,rail,regular
35213419,voltage,1500,regular
35213419,maxspeed,130,regular
35213419,frequency,0,regular
35213419,electrified,contact_line,regular
35213420,railway,rail,regular
35213420,voltage,1500,regular
35213420,maxspeed,130,regular
35213420,frequency,0,regular
35213420,electrified,contact_line,regular
35213421,gauge,1435,regular
35213421,usage,main,regular
35213421,railway,rail,regular
35213421,voltage,1500,regular
35213421,maxspeed,130,regular
35213421,frequency,0,regular
35213421,electrified,contact_line,regular
35213422,layer,1,regular
35213422,bridge,yes,regular
35213422,railway,rail,regular
35213422,voltage,1500,regular
35213422,frequency,0,regular
35213422,electrified,contact_line,regular
35213423,gauge,1435,regular
35213423,usage,main,regular
35213423,railway,rail,regular
35213423,voltage,1500,regular
35213423,maxspeed,130,regular
35213423,frequency,0,regular
35213423,electrified,contact_line,regular
35213424,railway,rail,regular
35213424,voltage,1500,regular
35213424,frequency,0,regular
35213424,electrified,contact_line,regular
35213425,name,Oosterdoks Spoorbrug,regular
35213425,gauge,1435,regular
35213425,layer,1,regular
35213425,usage,main,regular
35213425,bridge,yes,regular
35213425,tracks,4,regular
35213425,railway,rail,regular
35213425,voltage,1500,regular
35213425,maxspeed,130,regular
35213425,frequency,0,regular
35213425,electrified,contact_line,regular
35213425,passenger_lines,4,regular
35213425,traffic_mode,passenger,railway
35214929,gauge,1435,regular
35214929,layer,1,regular
35214929,usage,main,regular
35214929,bridge,yes,regular
35214929,railway,rail,regular
35214929,voltage,1500,regular
35214929,maxspeed,130,regular
35214929,frequency,0,regular
35214929,electrified,contact_line,regular
35214930,layer,1,regular
35214930,bridge,yes,regular
35214930,railway,rail,regular
35214930,service,crossover,regular
35214930,voltage,1500,regular
35214930,frequency,0,regular
35214930,electrified,contact_line,regular
35215006,railway,rail,regular
35215006,service,spur,regular
35215006,voltage,1500,regular
35215006,frequency,0,regular
35215006,electrified,contact_line,regular
35215007,railway,rail,regular
35215007,service,spur,regular
35215007,voltage,1500,regular
35215007,frequency,0,regular
35215007,electrified,contact_line,regular
35215008,name,Oosterdoks Spoorbrug,regular
35215008,gauge,1435,regular
35215008,layer,1,regular
35215008,usage,main,regular
35215008,bridge,yes,regular
35215008,tracks,4,regular
35215008,railway,rail,regular
35215008,voltage,1500,regular
35215008,maxspeed,130,regular
35215008,frequency,0,regular
35215008,electrified,contact_line,regular
35215008,passenger_lines,4,regular
35215008,traffic_mode,passenger,railway
35215009,name,Oosterdoks Spoorbrug,regular
35215009,gauge,1435,regular
35215009,layer,1,regular
35215009,usage,main,regular
35215009,bridge,yes,regular
35215009,tracks,4,regular
35215009,railway,rail,regular
35215009,voltage,1500,regular
35215009,maxspeed,130,regular
35215009,frequency,0,regular
35215009,electrified,contact_line,regular
35215009,passenger_lines,4,regular
35215009,traffic_mode,passenger,railway
35215010,name,Oosterdoks Spoorbrug,regular
35215010,gauge,1435,regular
35215010,layer,1,regular
35215010,usage,main,regular
35215010,bridge,yes,regular
35215010,tracks,4,regular
35215010,railway,rail,regular
35215010,voltage,1500,regular
35215010,maxspeed,130,regular
35215010,frequency,0,regular
35215010,electrified,contact_line,regular
35215010,passenger_lines,4,regular
35215010,traffic_mode,passenger,railway
35215011,name,Oosterdoks Spoorbrug,regular
35215011,gauge,1435,regular
35215011,layer,1,regular
35215011,usage,main,regular
35215011,bridge,yes,regular
35215011,tracks,4,regular
35215011,railway,rail,regular
35215011,voltage,1500,regular
35215011,maxspeed,130,regular
35215011,frequency,0,regular
35215011,electrified,contact_line,regular
35215011,traffic_mode,passenger,railway
35215012,name,Oosterdoks Spoorbrug,regular
35215012,gauge,1435,regular
35215012,layer,1,regular
35215012,usage,main,regular
35215012,bridge,yes,regular
35215012,tracks,4,regular
35215012,railway,rail,regular
35215012,voltage,1500,regular
35215012,maxspeed,130,regular
35215012,frequency,0,regular
35215012,electrified,contact_line,regular
35215012,traffic_mode,passenger,railway
35215013,gauge,1435,regular
35215013,usage,main,regular
35215013,railway,rail,regular
35215013,voltage,1500,regular
35215013,maxspeed,130,regular
35215013,frequency,0,regular
35215013,electrified,contact_line,regular
35215254,gauge,1435,regular
35215254,usage,main,regular
35215254,tracks,4,regular
35215254,railway,rail,regular
35215254,voltage,1500,regular
35215254,frequency,0,regular
35215254,electrified,contact_line,regular
35215254,traffic_mode,passenger,railway
35215256,gauge,1435,regular
35215256,usage,main,regular
35215256,tracks,4,regular
35215256,railway,rail,regular
35215256,voltage,1500,regular
35215256,frequency,0,regular
35215256,electrified,contact_line,regular
35215256,passenger_lines,4,regular
35215256,traffic_mode,passenger,railway
35215280,gauge,1435,regular
35215280,usage,main,regular
35215280,tracks,4,regular
35215280,railway,rail,regular
35215280,voltage,1500,regular
35215280,frequency,0,regular
35215280,electrified,contact_line,regular
35215280,passenger_lines,4,regular
35215280,traffic_mode,passenger,railway
35215281,gauge,1435,regular
35215281,usage,main,regular
35215281,tracks,4,regular
35215281,railway,rail,regular
35215281,voltage,1500,regular
35215281,frequency,0,regular
35215281,electrified,contact_line,regular
35215281,traffic_mode,passenger,railway
35215282,gauge,1435,regular
35215282,usage,main,regular
35215282,tracks,4,regular
35215282,railway,rail,regular
35215282,voltage,1500,regular
35215282,maxspeed,130,regular
35215282,frequency,0,regular
35215282,electrified,contact_line,regular
35215282,passenger_lines,4,regular
35215282,traffic_mode,passenger,railway
35215283,gauge,1435,regular
35215283,usage,main,regular
35215283,tracks,4,regular
35215283,railway,rail,regular
35215283,voltage,1500,regular
35215283,maxspeed,130,regular
35215283,frequency,0,regular
35215283,electrified,contact_line,regular
35215283,passenger_lines,4,regular
35215283,traffic_mode,passenger,railway
35215717,railway,rail,regular
35215717,service,siding,regular
35215717,voltage,1500,regular
35215717,frequency,0,regular
35215717,electrified,contact_line,regular
35215721,railway,rail,regular
35215721,service,siding,regular
